Total Population,Female Population,Male Population,Employment in Industry(%),Employment in Agriculture(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Year,Country
127718000.0,65270637.0,62447363.0,29.78115,4.503654,5.25,4519561645253.53,1.59844338226287,73021171619.9373,8164.9336820182,4.19,84.3113817390221,2003,Japan
127445000.0,65093948.0,62351052.0,29.9456,4.561006,5.39,4182846045873.61,-0.837495861880981,61046511627.907,8266.09910157323,3.71,81.8301897696931,2002,Japan
127149000.0,64907199.0,62241801.0,30.70679,4.757792,5.02,4374711694090.87,0.248660729504934,68013451944.3523,8162.01464423629,3.5,80.601638342528,2001,Japan
126843000.0,64716290.0,62126711.0,31.39529,4.947106,4.75,4968359075956.59,2.54022814574395,71875507467.6033,8299.40950624,3.7,80.6737656342559,2000,Japan
126631000.0,64573919.0,62057082.0,31.86419,5.217257,4.7,4635982224063.88,-0.954030688307682,56921096896.7612,8147.38887002393,3.82878657575963,80.61843811738,1999,Japan
126400000.0,64422022.0,61977978.0,32.2217,5.29566,4.1,4098362709531.24,-2.00134185000893,50613687910.268,8003.95569620253,4.04535605146046,79.3987296563773,1998,Japan
126057000.0,64215271.0,61841728.0,33.2618,5.364807,3.4,4492448605638.94,-0.0850231118145359,58962285593.3793,7991.00406958757,4.07212749288482,80.3585871503862,1997,Japan
125757000.0,64033555.0,61723445.0,33.42627,5.51425,3.4,4923391533851.63,2.31378931500556,59363425510.9667,7835.41274044387,3.8393584372338,81.2193281130974,1996,Japan
125472000.0,63859897.0,61612103.0,33.69616,5.706734,3.2,5545563663889.7,3.23771947217875,47119060680.6748,7693.69261667942,3.91718852109581,81.4754979108445,1995,Japan
125178000.0,63683139.0,61494860.0,34.18963,5.807255,2.9,4998797547740.97,-0.549133437238751,41563364048.5364,7509.53042866957,3.56764577817821,82.682513285947,1994,Japan
124829000.0,63480813.0,61348187.0,34.43389,5.964803,2.5,4454143876947.21,-0.946102538212031,39645568527.4349,7077.36183098479,4.43560671218463,82.4296751225377,1993,Japan
124425000.0,63252136.0,61172864.0,34.76428,6.415862,2.2,3908809463463.86,-0.527682213660128,33844105824.4171,7023.53224834238,4.19771490131849,83.9540195376108,1992,Japan
123964000.0,62995976.0,60968023.0,34.59536,6.736078,2.1,3584420077100.84,1.88646491005069,25531766422.9025,7006.59868994224,4.73056921825984,83.8847678901191,1991,Japan
123478000.0,62728216.0,60749784.0,29.255183214285715,4.577466642857142,3.8817857142857144,3132817652848.04,4.578889348438,24024725037.5537,6808.79184956025,4.55066402367469,84.552053391071,1990,Japan
123069000.0,62501517.0,60567483.0,29.255183214285715,4.577466642857142,3.8817857142857144,3054914166263.18,4.49859316786967,23943133156.0895,6239.30478024523,4.610862679725876,84.9193620104611,1989,Japan
122578000.0,62236126.0,60341874.0,29.255183214285715,4.577466642857142,3.8817857142857144,3071683013178.91,6.82121934843722,21448018247.1243,5906.47587658471,4.610862679725876,84.7390395143282,1988,Japan
122069000.0,61963243.0,60105757.0,29.255183214285715,4.577466642857142,3.8817857142857144,2532808573157.03,3.40960975199216,16770201365.4827,5640.9653556595,4.610862679725876,83.4724416979428,1987,Japan
121482000.0,61650870.0,59831130.0,29.255183214285715,4.577466642857142,3.8817857142857144,2078953333673.55,3.43080452893373,9461796180.62685,5328.22969658056,4.610862679725876,84.5666003079118,1986,Japan
120837000.0,61309541.0,59527459.0,29.255183214285715,4.577466642857142,3.8817857142857144,1398892744820.69,6.46603181620181,6778437450.47913,5324.13912957124,4.610862679725876,84.9682291429023,1985,Japan
120083000.0,60913170.0,59169830.0,29.255183214285715,4.577466642857142,3.8817857142857144,1318381627003.76,3.50085927672458,4162553021.29272,5182.0823930115,4.610862679725876,87.1033696768879,1984,Japan
119307000.0,60505995.0,58801004.0,29.255183214285715,4.577466642857142,3.8817857142857144,1243323592058.83,1.85633442491489,2972906176.83255,4958.93786617717,4.610862679725876,87.4314552264603,1983,Japan
118480000.0,60074308.0,58405692.0,29.255183214285715,4.577466642857142,3.8817857142857144,1134518001884.56,2.76695851406265,1679803851.58467,4695.39162727887,4.610862679725876,88.5145527798192,1982,Japan
117661000.0,59648209.0,58012790.0,29.255183214285715,4.577466642857142,3.8817857142857144,1218988935129.81,2.4456957787396,-789440988.719292,4753.85216851803,4.610862679725876,90.7445214476561,1981,Japan
116807000.0,59206049.0,57600950.0,29.255183214285715,4.577466642857142,3.8817857142857144,1105385973763.87,-0.467662598502557,794740073.246632,4716.67793882216,4.610862679725876,91.3240725561931,1980,Japan
115890000.0,58735700.0,57154300.0,29.255183214285715,4.577466642857142,3.8817857142857144,1055012119526.33,1.66681762231973,1935207798.66752,4861.92078695315,4.610862679725876,92.610890913916,1979,Japan
114913000.0,58239277.0,56673723.0,29.255183214285715,4.577466642857142,3.8817857142857144,1013612173518.84,6.17032510806841,838384417.156866,4669.49779398327,4.610862679725876,93.3945047179237,1978,Japan
113872000.0,57714402.0,56157599.0,29.255183214285715,4.577466642857142,3.8817857142857144,721411786536.814,3.96191504494843,123254314.550669,4444.42005058311,4.610862679725876,95.5226997555245,1977,Japan
112775000.0,57165192.0,55609808.0,29.255183214285715,4.577466642857142,3.8817857142857144,586161858999.671,3.66221611790493,-65412205.2587653,4310.46774551097,4.610862679725876,94.9935627986153,1976,Japan
111573000.0,56567115.0,55005885.0,29.255183214285715,4.577466642857142,3.8817857142857144,521541905673.251,3.16212549269679,-63359545.1290907,4041.9187437821,4.610862679725876,95.4740489100081,1975,Japan
110162000.0,55868603.0,54293397.0,29.255183214285715,4.577466642857142,3.8817857142857144,479625998613.406,-4.45408403267781,-340323398.354917,3967.08483869211,4.610862679725876,96.1724417757311,1974,Japan
108707000.0,55150574.0,53556426.0,29.255183214285715,4.577466642857142,3.8817857142857144,432082670450.719,5.75470480594831,331622967.394021,4067.36456713919,4.610862679725876,97.3455999098039,1973,Japan
107188000.0,54398884.0,52789115.0,29.255183214285715,4.577466642857142,3.8817857142857144,318031297492.352,6.29157546628194,188032397.397521,3737.26536552599,4.610862679725876,96.5739067579185,1972,Japan
105697000.0,53660202.0,52036797.0,29.255183214285715,4.577466642857142,3.8817857142857144,240151807460.241,3.76330722641526,-146513761.78183,3415.68824091507,4.610862679725876,96.5139978656103,1971,Japan
103403000.0,52513428.0,50889572.0,29.255183214285715,4.577466642857142,3.8817857142857144,212609187919.444,1.7872044400719977,-272603713.888889,3251.35634362639,4.610862679725876,97.004806744572,1970,Japan
102219000.0,51928754.0,50290247.0,29.255183214285715,4.577466642857142,3.8817857142857144,172204199480.889,1.7872044400719977,63869887245.06765,2889.87370254062,4.610862679725876,97.0100770617973,1969,Japan
101011000.0,51330606.0,49680393.0,29.255183214285715,4.577466642857142,3.8817857142857144,146601072685.511,1.7872044400719977,63869887245.06765,2514.57762025918,4.610862679725876,96.6425595245175,1968,Japan
99879000.0,50768868.0,49110132.0,29.255183214285715,4.577466642857142,3.8817857142857144,123781880217.6,1.7872044400719977,63869887245.06765,2272.75002753332,4.610862679725876,96.5080322356579,1967,Japan
98851000.0,50254891.0,48596109.0,29.255183214285715,4.577466642857142,3.8817857142857144,105628070343.111,1.7872044400719977,63869887245.06765,2003.01463819284,4.610862679725876,95.2639358901762,1966,Japan
97952000.0,49804697.0,48147303.0,29.255183214285715,4.577466642857142,3.8817857142857144,90950278257.7778,1.7872044400719977,63869887245.06765,1792.71479908527,4.610862679725876,95.1410239221694,1965,Japan
96903000.0,49279989.0,47623010.0,29.255183214285715,4.577466642857142,3.8817857142857144,81749006381.5111,1.7872044400719977,63869887245.06765,1692.41406354808,4.610862679725876,95.2036703328143,1964,Japan
95900000.0,48778588.0,47121412.0,29.255183214285715,4.577466642857142,3.8817857142857144,69498131797.3333,1.7872044400719977,63869887245.06765,1520.33368091762,4.610862679725876,94.6090453153928,1963,Japan
94933000.0,48294311.0,46638689.0,29.255183214285715,4.577466642857142,3.8817857142857144,60723018683.7333,1.7872044400719977,63869887245.06765,1330.41197476115,4.610862679725876,94.4211336737914,1962,Japan
94055000.0,47855063.0,46199936.0,29.255183214285715,4.577466642857142,3.8817857142857144,53508617739.3778,1.7872044400719977,63869887245.06765,1257.77470628887,4.610862679725876,93.6032405580801,1961,Japan
93216000.0,47434416.0,45781584.0,29.255183214285715,4.577466642857142,3.8817857142857144,44307342950.4,1.7872044400719977,63869887245.06765,1101.74219018194,4.610862679725876,93.7763804893598,1960,Japan
